,precision,recall,fscore,accuracy,auc,miss_rate,fall_out_rate
0,0.16551724137931034,0.6486486486486487,0.26373626373626374,0.7214137214137214,0.6880630630630631,0.037463976945244955,0.2725225225225225
1,0.14285714285714285,0.5757575757575758,0.2289156626506024,0.7338877338877339,0.6606466450216449,0.039660056657223795,0.2544642857142857
2,0.12698412698412698,0.5714285714285714,0.2077922077922078,0.7463617463617463,0.6643014821822768,0.033426183844011144,0.24282560706401765
3,0.06569343065693431,0.75,0.12080536912751678,0.7276507276507277,0.7385394456289979,0.008571428571428572,0.27292110874200426
4,0.12380952380952381,0.5652173913043478,0.203125,0.7879417879417879,0.6821720144294664,0.026385224274406333,0.20087336244541484
5,0.11627906976744186,0.625,0.19607843137254902,0.7442827442827443,0.68777352297593,0.025139664804469275,0.24945295404814005
6,0.1450381679389313,0.7307692307692307,0.24203821656050956,0.7525987525987526,0.7423076923076923,0.019337016574585635,0.24615384615384617
7,0.14492753623188406,0.6896551724137931,0.23952095808383234,0.735966735966736,0.7142966127555691,0.025423728813559324,0.2610619469026549
8,0.14173228346456693,0.6666666666666666,0.23376623376623376,0.7546777546777547,0.7132892804698971,0.024793388429752067,0.24008810572687225
9,0.11627906976744186,0.6,0.19480519480519481,0.7422037422037422,0.675,0.028011204481792718,0.25
10,0.11666666666666667,0.7368421052631579,0.2014388489208633,0.7692307692307693,0.7537024379129642,0.013513513513513514,0.22943722943722944
11,0.11764705882352941,0.6363636363636364,0.19858156028368795,0.7650727650727651,0.7038027332144979,0.021739130434782608,0.22875816993464052
12,0.13043478260869565,0.5555555555555556,0.2112676056338028,0.7671517671517671,0.6676456191874695,0.032520325203252036,0.22026431718061673
13,0.136,0.68,0.22666666666666666,0.7588357588357588,0.7215789473684211,0.021917808219178082,0.23684210526315788
14,0.12396694214876033,0.7894736842105263,0.21428571428571427,0.7713097713097713,0.7800182273866484,0.01078167115902965,0.22943722943722944
15,0.09352517985611511,0.6842105263157895,0.16455696202531644,0.7255717255717256,0.7057416267942583,0.017191977077363897,0.2727272727272727
16,0.14736842105263157,0.5384615384615384,0.23140495867768596,0.8066528066528067,0.6802197802197801,0.030927835051546393,0.17802197802197803
17,0.07092198581560284,0.625,0.12738853503184713,0.7151767151767152,0.6716397849462366,0.01744186046511628,0.2817204301075269
18,0.1,0.631578947368421,0.17266187050359713,0.760914760914761,0.6989063568010937,0.01912568306010929,0.23376623376623376
19,0.09701492537313433,0.5909090909090909,0.16666666666666666,0.7297297297297297,0.6636462665874431,0.02564102564102564,0.2636165577342048
20,0.11594202898550725,0.6666666666666666,0.19753086419753085,0.7297297297297297,0.6998541210795041,0.022792022792022793,0.26695842450765866
21,0.15671641791044777,0.84,0.2641509433962264,0.7567567567567568,0.7960964912280701,0.01098901098901099,0.24780701754385964
22,0.15441176470588236,0.75,0.25609756097560976,0.7463617463617463,0.7480684326710818,0.019498607242339833,0.25386313465783666
23,0.14150943396226415,0.5357142857142857,0.22388059701492538,0.7837837837837838,0.6674156417533901,0.034482758620689655,0.20088300220750552
24,0.14074074074074075,0.7307692307692307,0.2360248447204969,0.7442827442827443,0.737912087912088,0.019553072625698324,0.2549450549450549
25,0.16521739130434782,0.5588235294117647,0.2550335570469799,0.7692307692307693,0.6720292143703118,0.04054054054054054,0.21476510067114093
26,0.104,0.5652173913043478,0.17567567567567569,0.7463617463617463,0.6603379532940952,0.027855153203342618,0.2445414847161572
27,0.13114754098360656,0.6153846153846154,0.21621621621621623,0.7588357588357588,0.6912087912087912,0.0273972602739726,0.23296703296703297
28,0.10483870967741936,0.40625,0.16666666666666666,0.7297297297297297,0.579516982182628,0.05413105413105413,0.24721603563474387
29,0.14393939393939395,0.7916666666666666,0.24358974358974358,0.7546777546777547,0.7722009482129832,0.013774104683195593,0.24726477024070023
30,0.11304347826086956,0.7222222222222222,0.19548872180451127,0.7775467775467776,0.7509599232061436,0.013368983957219251,0.2203023758099352
31,0.11475409836065574,0.6666666666666666,0.1958041958041958,0.760914760914761,0.7159420289855072,0.01912568306010929,0.23478260869565218
32,0.17054263565891473,0.6285714285714286,0.2682926829268293,0.7505197505197505,0.6943305573350416,0.036011080332409975,0.2399103139013453
33,0.12666666666666668,0.7916666666666666,0.21839080459770116,0.7172557172557172,0.7525072939460247,0.014492753623188406,0.28665207877461707
34,0.11570247933884298,0.6086956521739131,0.19444444444444445,0.7588357588357588,0.6875355990127208,0.024657534246575342,0.2336244541484716
35,0.17391304347826086,0.625,0.272108843537415,0.7775467775467776,0.7067093541202671,0.03208556149732621,0.21158129175946547
36,0.14545454545454545,0.7272727272727273,0.24242424242424243,0.7920997920997921,0.7612398494751436,0.015748031496062992,0.2047930283224401
37,0.1782178217821782,0.6666666666666666,0.28125,0.8087318087318087,0.7419236417033773,0.02313624678663239,0.1828193832599119
38,0.15789473684210525,0.6666666666666666,0.2553191489361702,0.7817047817047817,0.7276064610866373,0.023936170212765957,0.21145374449339208
39,0.10833333333333334,0.65,0.18571428571428572,0.762993762993763,0.7089479392624729,0.01907356948228883,0.23210412147505424
40,0.15172413793103448,0.8148148148148148,0.2558139534883721,0.7338877338877339,0.7719448523413281,0.014164305949008499,0.2709251101321586
41,0.10483870967741936,0.65,0.18055555555555555,0.7546777546777547,0.7046095444685466,0.01928374655647383,0.24078091106290672
42,0.14173228346456693,0.72,0.23684210526315788,0.7588357588357588,0.7404824561403509,0.019178082191780823,0.23903508771929824
43,0.1037037037037037,0.6086956521739131,0.17721518987341772,0.7297297297297297,0.6722517562179608,0.02564102564102564,0.26419213973799127
44,0.16666666666666666,0.7,0.2692307692307692,0.762993762993763,0.7335920177383592,0.02452316076294278,0.2328159645232816
45,0.10084033613445378,0.75,0.17777777777777778,0.7692307692307693,0.7599462365591398,0.010810810810810811,0.23010752688172043
46,0.08955223880597014,0.5,0.1518987341772152,0.7214137214137214,0.6165207877461707,0.0345821325648415,0.26695842450765866
47,0.12727272727272726,0.5384615384615384,0.20588235294117646,0.7754677754677755,0.6637362637362637,0.032171581769437,0.210989010989011
48,0.1,0.5384615384615384,0.1686746987951807,0.7130977130977131,0.6307692307692307,0.03498542274052478,0.27692307692307694
49,0.14285714285714285,0.6363636363636364,0.23333333333333334,0.8087318087318087,0.7266785502079619,0.02056555269922879,0.1830065359477124
50,0.1322314049586777,0.5925925925925926,0.21621621621621623,0.7588357588357588,0.6806575297764725,0.030136986301369864,0.23127753303964757
51,0.13333333333333333,0.5925925925925926,0.21768707482993196,0.760914760914761,0.6817588513623756,0.030054644808743168,0.2290748898678414
52,0.12173913043478261,0.6363636363636364,0.20437956204379562,0.7733887733887734,0.7081600316894435,0.021505376344086023,0.22004357298474944
53,0.10434782608695652,0.5,0.17266187050359713,0.760914760914761,0.637308533916849,0.03278688524590164,0.22538293216630198
54,0.09302325581395349,0.75,0.16551724137931034,0.7484407484407485,0.7491935483870968,0.011111111111111112,0.25161290322580643
55,0.13934426229508196,0.5666666666666667,0.2236842105263158,0.7546777546777547,0.6669253510716925,0.03581267217630854,0.2328159645232816
56,0.15254237288135594,0.6923076923076923,0.25,0.7754677754677755,0.7362637362637362,0.021447721179624665,0.21978021978021978
57,0.13008130081300814,0.6153846153846154,0.21476510067114093,0.7567567567567568,0.6901098901098901,0.027472527472527472,0.23516483516483516
58,0.13821138211382114,0.5151515151515151,0.21794871794871795,0.7463617463617463,0.6392721861471862,0.04456824512534819,0.23660714285714285
59,0.14084507042253522,0.6896551724137931,0.23391812865497075,0.7276507276507277,0.7098718339945072,0.025714285714285714,0.26991150442477874
60,0.10084033613445378,0.48,0.16666666666666666,0.7505197505197505,0.6226754385964912,0.036011080332409975,0.23464912280701755
61,0.12280701754385964,0.6086956521739131,0.20437956204379562,0.7733887733887734,0.6951775204101006,0.024193548387096774,0.2183406113537118
62,0.14457831325301204,0.46153846153846156,0.22018348623853212,0.8232848232848233,0.6527472527472528,0.03535353535353535,0.15604395604395604
63,0.0851063829787234,0.5333333333333333,0.14678899082568808,0.8066528066528067,0.6743919885550786,0.01804123711340206,0.18454935622317598
64,0.1044776119402985,0.6666666666666666,0.18064516129032257,0.735966735966736,0.7028985507246377,0.01977401129943503,0.2608695652173913
65,0.11920529801324503,0.782608695652174,0.20689655172413793,0.7130977130977131,0.7461078412758686,0.014577259475218658,0.2903930131004367
66,0.13008130081300814,0.43243243243243246,0.2,0.7338877338877339,0.5957207207207207,0.059490084985835696,0.240990990990991
67,0.12195121951219512,0.8333333333333334,0.2127659574468085,0.7692307692307693,0.8000359971202304,0.008108108108108109,0.23326133909287258
68,0.0967741935483871,0.5454545454545454,0.1643835616438356,0.7463617463617463,0.6507229154287979,0.027855153203342618,0.2440087145969499
69,0.15753424657534246,0.7666666666666667,0.26136363636363635,0.7297297297297297,0.746969696969697,0.019943019943019943,0.2727272727272727
70,0.13253012048192772,0.44,0.2037037037037037,0.8212058212058212,0.6410526315789473,0.035443037974683546,0.15789473684210525
71,0.17886178861788618,0.7096774193548387,0.2857142857142857,0.7713097713097713,0.7426164874551971,0.02425876010781671,0.22444444444444445
72,0.06428571428571428,0.5294117647058824,0.11464968152866242,0.7110187110187111,0.6235420892494928,0.023391812865497075,0.2823275862068966
73,0.1951219512195122,0.75,0.3096774193548387,0.7775467775467776,0.7647550111358574,0.0213903743315508,0.22048997772828507
74,0.14173228346456693,0.6428571428571429,0.23225806451612904,0.7525987525987526,0.7011195206559445,0.027624309392265192,0.24061810154525387
75,0.10833333333333334,0.65,0.18571428571428572,0.762993762993763,0.7089479392624729,0.01907356948228883,0.23210412147505424
76,0.15702479338842976,0.6785714285714286,0.2550335570469799,0.7692307692307693,0.7267029328287606,0.024324324324324326,0.2251655629139073
77,0.11214953271028037,0.6,0.1889763779527559,0.7858627858627859,0.6969631236442517,0.021164021164021163,0.20607375271149675
78,0.11650485436893204,0.6666666666666666,0.19834710743801653,0.7983367983367984,0.7350611951043916,0.015625,0.19654427645788336
79,0.096,0.6666666666666666,0.16783216783216784,0.7525987525987526,0.7113030957523397,0.016574585635359115,0.24406047516198703
80,0.12878787878787878,0.5666666666666667,0.20987654320987653,0.7338877338877339,0.6558388765705839,0.036827195467422094,0.2549889135254989
81,0.11764705882352941,0.5833333333333334,0.1958041958041958,0.760914760914761,0.6767870167760759,0.0273224043715847,0.22975929978118162
82,0.14960629921259844,0.6333333333333333,0.24203821656050956,0.7525987525987526,0.6969327420546932,0.03038674033149171,0.2394678492239468
83,0.14893617021276595,0.8076923076923077,0.25149700598802394,0.7401247401247402,0.771978021978022,0.014044943820224719,0.26373626373626374
84,0.16535433070866143,0.6774193548387096,0.26582278481012656,0.7588357588357588,0.720931899641577,0.0273972602739726,0.23555555555555555
85,0.14035087719298245,0.6666666666666666,0.2318840579710145,0.7796257796257796,0.7261123267687818,0.021333333333333333,0.21444201312910285
86,0.12096774193548387,0.6521739130434783,0.20408163265306123,0.7567567567567568,0.7070913233339662,0.02197802197802198,0.23799126637554585
87,0.1171875,0.5555555555555556,0.1935483870967742,0.7401247401247402,0.6533284385707293,0.033707865168539325,0.2488986784140969
88,0.08695652173913043,0.5555555555555556,0.15037593984962405,0.7650727650727651,0.6643868490520759,0.021739130434782608,0.2267818574514039
89,0.136,0.7083333333333334,0.22818791946308725,0.760914760914761,0.7360047410649162,0.01912568306010929,0.2363238512035011
90,0.15384615384615385,0.6896551724137931,0.25157232704402516,0.7525987525987526,0.723146170277693,0.024861878453038673,0.24336283185840707
91,0.13636363636363635,0.5172413793103449,0.2158273381294964,0.7733887733887734,0.6535321940799511,0.03763440860215054,0.21017699115044247
92,0.16,0.6451612903225806,0.2564102564102564,0.7588357588357588,0.7059139784946236,0.030136986301369864,0.23333333333333334
93,0.12698412698412698,0.6956521739130435,0.21476510067114093,0.7567567567567568,0.7277387507119802,0.019230769230769232,0.24017467248908297
94,0.1504424778761062,0.6538461538461539,0.2446043165467626,0.7817047817047817,0.7214285714285713,0.023936170212765957,0.210989010989011
95,0.1206896551724138,0.6666666666666666,0.20437956204379562,0.7733887733887734,0.7224637681159419,0.01881720430107527,0.2217391304347826
96,0.1565217391304348,0.6923076923076923,0.2553191489361702,0.7817047817047817,0.7395604395604395,0.02127659574468085,0.21318681318681318
97,0.09836065573770492,0.5714285714285714,0.16783216783216784,0.7525987525987526,0.6661490683229814,0.024861878453038673,0.2391304347826087
98,0.08264462809917356,0.5263157894736842,0.14285714285714285,0.7505197505197505,0.6430280246069718,0.024930747922437674,0.24025974025974026
99,0.12698412698412698,0.5925925925925926,0.20915032679738563,0.7484407484407485,0.675150921846957,0.030555555555555555,0.2422907488986784
